"Record ID","Catalog Number","Match Taxon Concept GUID","Scientific Name","Vernacular Name","Matched Scientific Name","Taxon Rank - matched","Vernacular Name - matched","Kingdom - matched","Phylum - matched","Class - matched","Order - matched","Family - matched","Genus - matched","Species - matched","Subspecies - matched","Institution Code","Collection Code","locality","Latitude - original","Longitude - original","geodetic Datum","Latitude - processed","Longitude - processed","Coordinate Uncertainty in Metres - parsed","Country - parsed","IBRA 7 Regions","IMCRA 4 Regions","State - parsed","Local Government Areas","Minimum Elevation In Metres","Maximum Elevation In Metres","Minimum Depth In Meters","Maximum Depth In Meters","Collector","Year - parsed","Month - parsed","Event Date - parsed","Basis Of Record - original","Basis Of Record - processed","Sex","Outlier for layer","Taxon identification issue","Location Quality","Data Resource ID","Data Resource Name","record _ number"
"7ea7716e-751a-460d-b802-cc49641af6c2","NSSD-5995","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","Ashmore Reef","-12.2166666667","122.85","","-12.2166666667","122.85","500.0","","","Timor Province","","","","","0.0","0.0","","1999","02","1999-02-02","HumanObservation","HumanObservation","","","noIssue","true","dr93","National Whale and Dolphin Sightings and Strandings Database",""
"04de6b6d-a96a-44b7-8992-b8518cbec3fe","NSSD-6175","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-16.0","124.3","","-16.0","124.3","500.0","Australia","","Northwest Shelf Transition","Western Australia","","","","0.0","0.0","","1997","02","","HumanObservation","HumanObservation","","","noIssue","true","dr93","National Whale and Dolphin Sightings and Strandings Database",""
"085f4577-52eb-4df1-8030-8676b514d87f","NSSD-6174","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","AADC","NSSD","","-10.0333333333","143.05","","-10.0333333333","143.05","500.0","Australia","","Northeast Shelf Transition","Queensland","","","","0.0","0.0","","1997","02","1997-02-12","HumanObservation","HumanObservation","","","noIssue","true","dr93","National Whale and Dolphin Sightings and Strandings Database",""
"94264eb2-7d26-49e1-8bbc-ecf1100dd2bd","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","","","Offshore from Cannonvale Beach, Whitsundays","-20.2703622222","148.7010472222","","-20.2703622222","148.7010472222","100.0","Australia","","","Queensland","","","","","","","2009","06","2009-06-20","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"5d382ae9-3ec6-41f4-9c1c-59264afd12a2","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Resource Management","","Off the southern side of Flinders Island","-14.2063888888","144.2566666666","","-14.2063888888","144.2566666666","2000.0","Australia","","","Queensland","","","","","","","1996","06","1996-06-16","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"95cfcaf9-8c17-409a-a1f9-4ba60fdd0dc6","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Resource Management","","Owen Channel, close to Stanley Island","-14.16666667","144.23333333","","-14.16666667","144.23333333","999.0","Australia","","","Queensland","","","","","","","1996","06","1996-06-16","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"e431f2a5-9134-4968-ba12-2915deb85633","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Resource Management","","Stokes Bay, northern side of Stanley Island","-14.15431583","144.2241622","","-14.15431583","144.2241622","500.0","Australia","","","Queensland","","","","","","","1996","06","1996-06-16","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"0362f6a3-1670-4e68-a5ea-82b149c7002b","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","Off Wellington point","-27.4618368067","153.2527355295","","-27.4618368067","153.2527355295","20.0","Australia","","","Queensland","","","","","","","2013","06","2013-06-08","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"fa7a089e-ca0c-4158-842a-399e6169f8e0","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of National Parks, Sport and Racing","","Moreton Bay - between Coochimudlo and Macleay Island","-27.6063888888","153.3208333333","","-27.6063888888","153.3208333333","100.0","Australia","","","Queensland","","","","","","","2000","06","2000-06-26","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"8f350b6d-1e25-4b4e-b495-f1bfca3cf5ea","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","Entrance to Abel Point Marina","-20.2667","148.7111","","-20.2667","148.7111","300.0","Australia","","","Queensland","","","","","","","2005","06","2005-06-08","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"e76f9677-ff98-4e3c-99ec-01b2e83f7f73","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","Maroom Bank - Moreton Bay","-27.4282","153.3319","","-27.4282","153.3319","250.0","Australia","","","Queensland","","","","","","","2012","06","2012-06-22","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"a7164186-692a-42e9-b5bc-55cff834c21c","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Resource Management","","Couran Cove South Stradbroke Island","-27.8222222222","153.4163888888","","-27.8222222222","153.4163888888","250.0","Australia","","","Queensland","","","","","","","2000","06","2000-06-19","","","","","noIssue","false","dr1132","WildNet - Queensland Wildlife Data",""
"3b9e4da1-4338-4d49-b6a5-cec4f3df8d17","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","OWEN CHANNEL, 2.5KM NE OF HEMING POINT- FLINDERS GROUP N.P","-14.175649306","144.233109304","","-14.175649306","144.233109304","200.0","Australia","","","Queensland","","","","","","","1995","06","1995-06-03","","","","","noIssue","false","dr1132","WildNet - Queensland Wildlife Data",""
"5090b70a-a36b-4447-ba4d-0c05a2cd61eb","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","Prices Anchorage, Blakesleys, (MBMP,HZ)","-27.5833333333","153.4083333333","","-27.5833333333","153.4083333333","100.0","Australia","","","Queensland","","","","","","","2005","06","2005-06-10","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"f87596d1-b77c-46dd-b07b-a546f3dc7c9f","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Queensland Parks and Wildlife Service","","Prices Chanorage (MBMP,HZ)","-27.5833333333","153.4083333333","","-27.5833333333","153.4083333333","100.0","Australia","","","Queensland","","","","","","","2005","06","2005-06-11","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"638dc516-36ff-4b7e-a298-043eeef1930a","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.4886111077","150.41361111","","-22.4886111077","150.41361111","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"3a394cd4-11c8-4cf4-b447-8f67a3a6a79c","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.5163888855","150.4594444433","","-22.5163888855","150.4594444433","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"c8b8164a-5c84-4363-9a76-085728b6858f","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.4566666633","150.37611111","","-22.4566666633","150.37611111","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"852cd586-fdbe-4678-a5f9-9b1d5a23b291","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.4497222188","150.3677777766","","-22.4497222188","150.3677777766","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"d8b49641-e22d-4beb-a908-f910077882eb","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3969444411","150.2858333322","","-22.3969444411","150.2858333322","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"d989b9a7-bb2a-4e10-8b1c-04c806b5d353","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.5247222188","150.4816666655","","-22.5247222188","150.4816666655","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"cb01ff71-dea0-4d6f-b688-0ef8c5751b3f","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3927777744","150.2955555544","","-22.3927777744","150.2955555544","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"86ca6397-1474-49a1-a9be-00ed61287411","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","SE of Ross Creek, Shoalwater Bay (water)","-22.3899999966","150.2344444433","","-22.3899999966","150.2344444433","1800.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-01","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"3e90a1d6-0a8b-4acd-90d0-4d43cbf7a23c","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3913888855","150.2594444433","","-22.3913888855","150.2594444433","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"ff9882ff-2108-430c-93af-58a802f906c5","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3899999966","150.2566666655","","-22.3899999966","150.2566666655","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-07","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"1f7fff69-ed8a-4c33-aba8-e0fa3569f373","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3899999966","150.2455555544","","-22.3899999966","150.2455555544","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"ded1bca0-6c02-4c7c-9ee9-539788e7ecbe","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3872222188","150.2316666655","","-22.3872222188","150.2316666655","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-07","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"a021c2e7-a133-47ea-b334-253790866d78","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3886111077","150.2455555544","","-22.3886111077","150.2455555544","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-07","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"ddb02a86-54b9-41c9-b8a3-4a8c96f3b995","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3899999966","150.2677777766","","-22.3899999966","150.2677777766","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-07","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"2107aac5-ebf4-42bd-870e-7795dc66201b","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3844444411","150.2233333322","","-22.3844444411","150.2233333322","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-19","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
"8e273494-daf3-4e6a-95b4-0112904b8f3e","","urn:lsid:biodiversity.org.au:afd.taxon:dfa14228-4f24-48be-b5e6-f91db5ddbbe1","Dugong dugon","dugong","Dugong dugon","species","Dugong","Animalia","Chordata","Mammalia","Sirenia","Dugongidae","Dugong","Dugong dugon","","Department of Environment and Heritage Protection","","Shoalwater Bay study area (water)","-22.3816666633","150.2205555544","","-22.3816666633","150.2205555544","500.0","Australia","","","Queensland","","","","","","","1975","06","1975-06-07","","","","","noIssue","true","dr1132","WildNet - Queensland Wildlife Data",""
