gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1454299584	358fbd61-739f-4102-afc9-9d468f571e4d	8906a4a5-4ebe-44ac-8e47-d64aae563f07	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-17.00104	139.55988							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438039			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299583	358fbd61-739f-4102-afc9-9d468f571e4d	c2ed78bf-2452-4bf9-a4fd-d0d6883d7939	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.66695	136.64602							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437987			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299582	358fbd61-739f-4102-afc9-9d468f571e4d	41bb44c5-70c8-4547-99cb-8667b9819b41	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-16.95974	139.48641							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438037			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299581	358fbd61-739f-4102-afc9-9d468f571e4d	99a011b1-ec2c-4b45-b1d7-9cffbf83e5d8	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-17.00081	139.56501							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438038			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299580	358fbd61-739f-4102-afc9-9d468f571e4d	1d24d4f9-cc99-4210-a2da-16294bf82da6	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83072	136.88611							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438013			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299578	358fbd61-739f-4102-afc9-9d468f571e4d	19186c08-ac36-4ee6-8fb4-f439e62056a1	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83147	136.8088							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438003			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299577	358fbd61-739f-4102-afc9-9d468f571e4d	6b52b00d-b814-4da9-ad0c-1a51dc0d5916	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83192	136.83487							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438004			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299576	358fbd61-739f-4102-afc9-9d468f571e4d	37ce9678-b11f-4260-9eea-07f2f10a12f5	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67204	136.52648							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437993			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299575	358fbd61-739f-4102-afc9-9d468f571e4d	a64cad28-94a9-4f41-968a-f3aecd95cf29	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83173	136.86849							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438010			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299574	358fbd61-739f-4102-afc9-9d468f571e4d	fdcc3b7c-66df-4bc7-85bc-846f88dcb0c9	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-16.72928	138.38323							2007-11-08T01:00Z	8	11	2007	9369555	9369555	HUMAN_OBSERVATION			438027			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299572	358fbd61-739f-4102-afc9-9d468f571e4d	635bce41-80af-4330-8b42-76cb476ee0f2	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.82797	136.90572							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438018			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299570	358fbd61-739f-4102-afc9-9d468f571e4d	cb2e171b-faf6-411f-941d-975c4840df87	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83141	136.8619							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438008			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299569	358fbd61-739f-4102-afc9-9d468f571e4d	d2d5440f-bc60-42a1-91c3-a628abf0a997	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.86057	136.76146							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438024			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299568	358fbd61-739f-4102-afc9-9d468f571e4d	33f58f52-0ebd-43ec-bb90-70c07afc0005	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-17.00197	139.53413							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438042			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299567	358fbd61-739f-4102-afc9-9d468f571e4d	9364e523-5632-4584-8c05-10aa153db06c	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-16.95907	139.44609							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438034			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299566	358fbd61-739f-4102-afc9-9d468f571e4d	c7c49c25-9a92-49ec-baba-554d8067b2d1	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-16.71638	138.78196							2007-11-08T01:00Z	8	11	2007	9369555	9369555	HUMAN_OBSERVATION			438026			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299565	358fbd61-739f-4102-afc9-9d468f571e4d	3508fa6d-6b39-4bd7-856e-016923da91df	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83128	136.85094							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438007			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299564	358fbd61-739f-4102-afc9-9d468f571e4d	e976cb75-1492-4a04-bbeb-3db109c7598b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-17.002306	139.526							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438043			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1454299563	358fbd61-739f-4102-afc9-9d468f571e4d	72852429-1031-4f96-a5ed-1287be33ca01	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-17.00368	139.43964							2007-11-09T01:00Z	9	11	2007	9369555	9369555	HUMAN_OBSERVATION			438055			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299562	358fbd61-739f-4102-afc9-9d468f571e4d	70219948-a572-4f31-8a18-d2e88ef986fd	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83164	136.86632							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438009			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299561	358fbd61-739f-4102-afc9-9d468f571e4d	93cdcf55-df9f-4806-a916-fa01c5074c69	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.86005	136.76785							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438023			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299560	358fbd61-739f-4102-afc9-9d468f571e4d	44bafc90-700f-4509-a63a-48735f158ebe	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67118	136.61729							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437992			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299559	358fbd61-739f-4102-afc9-9d468f571e4d	cec6d253-cb10-428c-8aeb-40d0c52b2f74	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.82729	136.91018							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438019			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299558	358fbd61-739f-4102-afc9-9d468f571e4d	cba87f18-b23a-431e-8354-319f2d0c5434	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.8302	136.89053							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438015			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299557	358fbd61-739f-4102-afc9-9d468f571e4d	cd74f555-a615-4be1-8a18-cc90b37c5984	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.66753	136.64003							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437988			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299556	358fbd61-739f-4102-afc9-9d468f571e4d	4ee22053-2918-4655-a68b-ef1e62d0d2ef	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83059	136.7526							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437999			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299555	358fbd61-739f-4102-afc9-9d468f571e4d	6520143c-5827-460a-9955-4defe52378b5	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83199	136.83957							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438005			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299554	358fbd61-739f-4102-afc9-9d468f571e4d	d3a72e58-3d70-412f-91a4-97bb3efe2ef5	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.82093	137.03108							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438021			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299553	358fbd61-739f-4102-afc9-9d468f571e4d	8d1dabb7-50fe-46fb-a6d8-73533a121fd3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.8304	136.79968							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438001			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299552	358fbd61-739f-4102-afc9-9d468f571e4d	a89a5273-8415-4cab-b9b0-868af277392e	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.82623	136.91898							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438020			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299551	358fbd61-739f-4102-afc9-9d468f571e4d	f600a053-a313-469f-a080-851e4a0db517	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83181	136.84418							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438006			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299548	358fbd61-739f-4102-afc9-9d468f571e4d	f41ffa8c-856e-49b9-b1d4-c756995fafd1	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67015	136.62284							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437990			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299547	358fbd61-739f-4102-afc9-9d468f571e4d	e07e0217-4920-485b-9dd8-0e0186bf77e3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83044	136.88832							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438014			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299546	358fbd61-739f-4102-afc9-9d468f571e4d	0bff1bf0-f7c0-416a-a6f5-344140b7cb5f	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.82999	136.89274							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438016			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299545	358fbd61-739f-4102-afc9-9d468f571e4d	7b90224e-eeb6-4245-aa4d-c394d320414b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67223	136.52349							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437994			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299541	358fbd61-739f-4102-afc9-9d468f571e4d	b111d524-b2b2-43dc-81de-4f772aeed36c	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83181	136.87722							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438011			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299540	358fbd61-739f-4102-afc9-9d468f571e4d	424e7443-9c3e-453f-b46a-537d6791a37c	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.66955	136.62559							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437989			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299539	358fbd61-739f-4102-afc9-9d468f571e4d	cd77c309-b652-4e96-b3cb-f745c6393115	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.86119	136.75507							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438025			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299535	358fbd61-739f-4102-afc9-9d468f571e4d	64b43f65-ac7b-446b-abec-fe935336019c	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.66618	136.64889							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437986			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299533	358fbd61-739f-4102-afc9-9d468f571e4d	4eca3711-7a65-4fd7-9741-c28b26763a3b	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67075	136.6201							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437991			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299532	358fbd61-739f-4102-afc9-9d468f571e4d	d339aa79-2ada-48b8-9809-0e5262768de3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67258	136.51468							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437996			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299529	358fbd61-739f-4102-afc9-9d468f571e4d	3815491c-6d76-41f1-a2ad-4cfd4edf5c1d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67234	136.52051							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437995			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299526	358fbd61-739f-4102-afc9-9d468f571e4d	ac3b3576-5481-4d7c-8f04-3793ef63dcfd	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.65719	136.68516							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437985			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299519	358fbd61-739f-4102-afc9-9d468f571e4d	76e9279b-eb24-4484-925a-19e845ebdc0d	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67595	136.49174							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437998			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299517	358fbd61-739f-4102-afc9-9d468f571e4d	5401138a-c8f0-48e8-bba3-0dddbce92604	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.67292	136.51182							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437997			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299515	358fbd61-739f-4102-afc9-9d468f571e4d	690aaa71-c7e5-4bf8-b01c-45c735d14aa3	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.83093	136.80431							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			438002			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
1454299416	358fbd61-739f-4102-afc9-9d468f571e4d	654b7dc4-7b09-4968-9c92-1a289ca58ec5	Animalia	Chordata	Mammalia	Sirenia	Dugongidae	Dugong	Dugong dugon		SPECIES	Dugong dugon (Müller, 1776)	AU		3db29215-b8da-4f4e-875e-a5f03ab1c57c	-15.62975	136.49116							2007-11-11T01:00Z	11	11	2007	9369555	9369555	HUMAN_OBSERVATION			437825			CC_BY_4_0		Marsh, Helen			2018-02-03T10:33Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84
